"","GEO.NAME","ALT.GEO.CODE","NOC","TOT","digital","high.tech","pct"
"549","Saint-Georges","24428","Engineering managers",15,0,1,3.52941176470588
"550","Saint-Georges","24428","Web designers and developers",15,1,0,3.52941176470588
"551","Saint-Georges","24428","Telecommunications installation and
repair workers",15,1,0,3.52941176470588
"552","Saint-Georges","24428","Civil engineers",25,0,1,5.88235294117647
"553","Saint-Georges","24428","Mechanical engineers",25,0,1,5.88235294117647
"554","Saint-Georges","24428","Computer and information systems
managers",30,1,0,7.05882352941176
"555","Saint-Georges","24428","Industrial designers",30,0,1,7.05882352941176
"556","Saint-Georges","24428","Information systems analysts and
consultants",35,1,0,8.23529411764706
"557","Saint-Georges","24428","User support technicians",40,1,0,9.41176470588235
"558","Saint-Georges","24428","Computer network technicians",60,1,0,14.1176470588235
"559","Saint-Georges","24428","Computer programmers and
interactive media developers",105,1,0,24.7058823529412
"560","Thetford Mines","24430","Engineering managers",10,0,1,3.27868852459016
"561","Thetford Mines","24430","Chemical engineers",10,0,1,3.27868852459016
"562","Thetford Mines","24430","Mining engineers",10,0,1,3.27868852459016
"563","Thetford Mines","24430","Aerospace engineers",10,0,1,3.27868852459016
"564","Thetford Mines","24430","Computer engineers (except software
engineers and designers)",10,1,0,3.27868852459016
"565","Thetford Mines","24430","Information systems analysts and
consultants",10,1,0,3.27868852459016
"566","Thetford Mines","24430","Industrial designers",10,0,1,3.27868852459016
"567","Thetford Mines","24430","Broadcast technicians",10,1,0,3.27868852459016
"568","Thetford Mines","24430","Cable television service and
maintenance technicians",10,0,1,3.27868852459016
"569","Thetford Mines","24430","Computer and information systems
managers",15,1,0,4.91803278688525
"570","Thetford Mines","24430","Telecommunications installation and
repair workers",15,1,0,4.91803278688525
"571","Thetford Mines","24430","Mechanical engineers",25,0,1,8.19672131147541
"572","Thetford Mines","24430","Civil engineers",30,0,1,9.83606557377049
"573","Thetford Mines","24430","Electrical and electronics
engineering technologists and
technicians",35,0,1,11.4754098360656
"574","Thetford Mines","24430","Computer programmers and
interactive media developers",45,1,0,14.7540983606557
"575","Thetford Mines","24430","Computer network technicians",50,1,0,16.3934426229508
"576","Sherbrooke","24433","Metallurgical and materials
engineers",10,0,1,0.220994475138122
"577","Sherbrooke","24433","Mining engineers",10,0,1,0.220994475138122
"578","Sherbrooke","24433","Other professional engineers,
n.e.c.",10,0,1,0.220994475138122
"579","Sherbrooke","24433","Broadcast technicians",10,1,0,0.220994475138122
"580","Sherbrooke","24433","Telecommunications line and cable
workers",15,1,0,0.331491712707182
"581","Sherbrooke","24433","Physicists and astronomers",25,0,1,0.552486187845304
"582","Sherbrooke","24433","Mathematicians, statisticians and
actuaries",30,1,0,0.662983425414365
"583","Sherbrooke","24433","Cable television service and
maintenance technicians",30,0,1,0.662983425414365
"584","Sherbrooke","24433","Telecommunication carriers managers",35,1,0,0.773480662983425
"585","Sherbrooke","24433","Information systems testing
technicians",35,1,0,0.773480662983425
"586","Sherbrooke","24433","Technical occupations in geomatics
and meteorology",45,0,1,0.994475138121547
"587","Sherbrooke","24433","Audio and video recording
technicians",60,0,1,1.32596685082873
"588","Sherbrooke","24433","Database analysts and data
administrators",65,1,0,1.43646408839779
"589","Sherbrooke","24433","Software engineers and designers",70,1,0,1.54696132596685
"590","Sherbrooke","24433","Web designers and developers",95,1,0,2.09944751381215
"591","Sherbrooke","24433","Engineering managers",105,0,1,2.32044198895028
"592","Sherbrooke","24433","Computer engineers (except software
engineers and designers)",120,1,0,2.65193370165746
"593","Sherbrooke","24433","Industrial designers",120,0,1,2.65193370165746
"594","Sherbrooke","24433","Chemical engineers",140,0,1,3.0939226519337
"595","Sherbrooke","24433","Electrical and electronics
engineers",190,1,0,4.19889502762431
"596","Sherbrooke","24433","User support technicians",190,1,0,4.19889502762431
"597","Sherbrooke","24433","Telecommunications installation and
repair workers",215,1,0,4.75138121546961
"598","Sherbrooke","24433","Computer and information systems
managers",255,1,0,5.6353591160221
"599","Sherbrooke","24433","Civil engineers",320,0,1,7.07182320441989
"600","Sherbrooke","24433","Electrical and electronics
engineering technologists and
technicians",365,0,1,8.06629834254144
"601","Sherbrooke","24433","Information systems analysts and
consultants",415,1,0,9.17127071823204
"602","Sherbrooke","24433","Mechanical engineers",450,0,1,9.94475138121547
"603","Sherbrooke","24433","Computer network technicians",485,1,0,10.7182320441989
"604","Sherbrooke","24433","Computer programmers and
interactive media developers",610,1,0,13.4806629834254
"605","Cowansville","24437","Computer and information systems
managers",10,1,0,10.5263157894737
"606","Cowansville","24437","Civil engineers",10,0,1,10.5263157894737
"607","Cowansville","24437","Chemical engineers",10,0,1,10.5263157894737
"608","Cowansville","24437","Computer engineers (except software
engineers and designers)",10,1,0,10.5263157894737
"609","Cowansville","24437","Information systems analysts and
consultants",10,1,0,10.5263157894737
"610","Cowansville","24437","Computer programmers and
interactive media developers",10,1,0,10.5263157894737
"611","Cowansville","24437","Electrical and electronics
engineering technologists and
technicians",10,0,1,10.5263157894737
"612","Cowansville","24437","Telecommunications installation and
repair workers",10,1,0,10.5263157894737
"613","Cowansville","24437","Industrial designers",15,0,1,15.7894736842105
"614","Victoriaville","24440","Telecommunication carriers managers",10,1,0,1.55038759689922
"615","Victoriaville","24440","Engineering managers",10,0,1,1.55038759689922
"616","Victoriaville","24440","Computer engineers (except software
engineers and designers)",10,1,0,1.55038759689922
"617","Victoriaville","24440","Other professional engineers,
n.e.c.",10,0,1,1.55038759689922
"618","Victoriaville","24440","Information systems testing
technicians",10,1,0,1.55038759689922
"619","Victoriaville","24440","Web designers and developers",15,1,0,2.32558139534884
"620","Victoriaville","24440","Telecommunications line and cable
workers",15,1,0,2.32558139534884
"621","Victoriaville","24440","Electrical and electronics
engineers",20,1,0,3.10077519379845
"622","Victoriaville","24440","Industrial designers",20,0,1,3.10077519379845
"623","Victoriaville","24440","Audio and video recording
technicians",20,0,1,3.10077519379845
"624","Victoriaville","24440","Computer and information systems
managers",25,1,0,3.87596899224806
"625","Victoriaville","24440","Database analysts and data
administrators",25,1,0,3.87596899224806
"626","Victoriaville","24440","Civil engineers",35,0,1,5.42635658914729
"627","Victoriaville","24440","Telecommunications installation and
repair workers",35,1,0,5.42635658914729
"628","Victoriaville","24440","User support technicians",40,1,0,6.2015503875969
"629","Victoriaville","24440","Information systems analysts and
consultants",45,1,0,6.97674418604651
"630","Victoriaville","24440","Electrical and electronics
engineering technologists and
technicians",55,0,1,8.52713178294574
"631","Victoriaville","24440","Computer network technicians",60,1,0,9.30232558139535
"632","Victoriaville","24440","Mechanical engineers",80,0,1,12.4031007751938
"633","Victoriaville","24440","Computer programmers and
interactive media developers",105,1,0,16.2790697674419
"634","Trois-Rivières","24442","Mining engineers",10,0,1,0.373831775700935
"635","Trois-Rivières","24442","Aerospace engineers",10,0,1,0.373831775700935
"636","Trois-Rivières","24442","Other professional engineers,
n.e.c.",10,0,1,0.373831775700935
"637","Trois-Rivières","24442","Broadcast technicians",10,1,0,0.373831775700935
"638","Trois-Rivières","24442","Software engineers and designers",15,1,0,0.560747663551402
"639","Trois-Rivières","24442","Information systems testing
technicians",15,1,0,0.560747663551402
"640","Trois-Rivières","24442","Metallurgical and materials
engineers",20,0,1,0.747663551401869
"641","Trois-Rivières","24442","Technical occupations in geomatics
and meteorology",30,0,1,1.1214953271028
"642","Trois-Rivières","24442","Telecommunications line and cable
workers",30,1,0,1.1214953271028
"643","Trois-Rivières","24442","Chemical engineers",35,0,1,1.30841121495327
"644","Trois-Rivières","24442","Database analysts and data
administrators",35,1,0,1.30841121495327
"645","Trois-Rivières","24442","Industrial designers",35,0,1,1.30841121495327
"646","Trois-Rivières","24442","Cable television service and
maintenance technicians",35,0,1,1.30841121495327
"647","Trois-Rivières","24442","Audio and video recording
technicians",40,0,1,1.49532710280374
"648","Trois-Rivières","24442","Physicists and astronomers",45,0,1,1.68224299065421
"649","Trois-Rivières","24442","Engineering managers",55,0,1,2.05607476635514
"650","Trois-Rivières","24442","Computer engineers (except software
engineers and designers)",60,1,0,2.24299065420561
"651","Trois-Rivières","24442","Web designers and developers",60,1,0,2.24299065420561
"652","Trois-Rivières","24442","Telecommunication carriers managers",70,1,0,2.61682242990654
"653","Trois-Rivières","24442","Computer and information systems
managers",105,1,0,3.92523364485981
"654","Trois-Rivières","24442","User support technicians",120,1,0,4.48598130841121
"655","Trois-Rivières","24442","Electrical and electronics
engineers",155,1,0,5.79439252336449
"656","Trois-Rivières","24442","Information systems analysts and
consultants",160,1,0,5.98130841121495
"657","Trois-Rivières","24442","Civil engineers",185,0,1,6.91588785046729
"658","Trois-Rivières","24442","Telecommunications installation and
repair workers",210,1,0,7.85046728971963
"659","Trois-Rivières","24442","Mechanical engineers",245,0,1,9.1588785046729
"660","Trois-Rivières","24442","Computer network technicians",280,1,0,10.4672897196262
"661","Trois-Rivières","24442","Computer programmers and
interactive media developers",285,1,0,10.6542056074766
"662","Trois-Rivières","24442","Electrical and electronics
engineering technologists and
technicians",310,0,1,11.588785046729
"663","Shawinigan","24444","Physicists and astronomers",10,0,1,1.72413793103448
"664","Shawinigan","24444","Computer engineers (except software
engineers and designers)",10,1,0,1.72413793103448
"665","Shawinigan","24444","Audio and video recording
technicians",10,0,1,1.72413793103448
"666","Shawinigan","24444","Cable television service and
maintenance technicians",10,0,1,1.72413793103448
"667","Shawinigan","24444","Telecommunication carriers managers",15,1,0,2.58620689655172
"668","Shawinigan","24444","Electrical and electronics
engineers",15,1,0,2.58620689655172
"669","Shawinigan","24444","Telecommunications line and cable
workers",15,1,0,2.58620689655172
"670","Shawinigan","24444","Mechanical engineers",25,0,1,4.31034482758621
"671","Shawinigan","24444","Web designers and developers",25,1,0,4.31034482758621
"672","Shawinigan","24444","User support technicians",25,1,0,4.31034482758621
"673","Shawinigan","24444","Computer and information systems
managers",30,1,0,5.17241379310345
"674","Shawinigan","24444","Information systems analysts and
consultants",35,1,0,6.03448275862069
"675","Shawinigan","24444","Telecommunications installation and
repair workers",50,1,0,8.62068965517241
"676","Shawinigan","24444","Civil engineers",55,0,1,9.48275862068965
"677","Shawinigan","24444","Computer network technicians",70,1,0,12.0689655172414
"678","Shawinigan","24444","Electrical and electronics
engineering technologists and
technicians",85,0,1,14.6551724137931
"679","Shawinigan","24444","Computer programmers and
interactive media developers",95,1,0,16.3793103448276
"680","Drummondville","24447","Physicists and astronomers",10,0,1,0.706713780918728
"681","Drummondville","24447","Chemical engineers",10,0,1,0.706713780918728
"682","Drummondville","24447","Computer engineers (except software
engineers and designers)",10,1,0,0.706713780918728
"683","Drummondville","24447","Other professional engineers,
n.e.c.",10,0,1,0.706713780918728
"684","Drummondville","24447","Database analysts and data
administrators",10,1,0,0.706713780918728
"685","Drummondville","24447","Software engineers and designers",10,1,0,0.706713780918728
"686","Drummondville","24447","Technical occupations in geomatics
and meteorology",15,0,1,1.06007067137809
"687","Drummondville","24447","Information systems testing
technicians",15,1,0,1.06007067137809
"688","Drummondville","24447","Telecommunications line and cable
workers",15,1,0,1.06007067137809
"689","Drummondville","24447","Telecommunication carriers managers",25,1,0,1.76678445229682
"690","Drummondville","24447","Audio and video recording
technicians",25,0,1,1.76678445229682
"691","Drummondville","24447","Cable television service and
maintenance technicians",30,0,1,2.12014134275618
"692","Drummondville","24447","Electrical and electronics
engineers",45,1,0,3.18021201413428
"693","Drummondville","24447","Engineering managers",50,0,1,3.53356890459364
"694","Drummondville","24447","Web designers and developers",50,1,0,3.53356890459364
"695","Drummondville","24447","Industrial designers",50,0,1,3.53356890459364
"696","Drummondville","24447","User support technicians",50,1,0,3.53356890459364
"697","Drummondville","24447","Telecommunications installation and
repair workers",50,1,0,3.53356890459364
"698","Drummondville","24447","Information systems analysts and
consultants",55,1,0,3.886925795053
"699","Drummondville","24447","Civil engineers",85,0,1,6.00706713780919
"700","Drummondville","24447","Computer and information systems
managers",95,1,0,6.71378091872791
"701","Drummondville","24447","Computer network technicians",120,1,0,8.48056537102473
"702","Drummondville","24447","Electrical and electronics
engineering technologists and
technicians",150,0,1,10.6007067137809
"703","Drummondville","24447","Mechanical engineers",200,0,1,14.1342756183746
"704","Drummondville","24447","Computer programmers and
interactive media developers",230,1,0,16.2544169611307
"705","Granby","24450","Physicists and astronomers",10,0,1,0.630914826498423
"706","Granby","24450","Metallurgical and materials
engineers",10,0,1,0.630914826498423
"707","Granby","24450","Geological engineers",10,0,1,0.630914826498423
"708","Granby","24450","Aerospace engineers",10,0,1,0.630914826498423
"709","Granby","24450","Database analysts and data
administrators",10,1,0,0.630914826498423
"710","Granby","24450","Technical occupations in geomatics
and meteorology",10,0,1,0.630914826498423
"711","Granby","24450","Information systems testing
technicians",10,1,0,0.630914826498423
"712","Granby","24450","Broadcast technicians",10,1,0,0.630914826498423
"713","Granby","24450","Chemical engineers",15,0,1,0.946372239747634
"714","Granby","24450","Mathematicians, statisticians and
actuaries",15,1,0,0.946372239747634
"715","Granby","24450","Web designers and developers",15,1,0,0.946372239747634
"716","Granby","24450","Audio and video recording
technicians",15,0,1,0.946372239747634
"717","Granby","24450","Cable television service and
maintenance technicians",15,0,1,0.946372239747634
"718","Granby","24450","Other professional engineers,
n.e.c.",20,0,1,1.26182965299685
"719","Granby","24450","Telecommunication carriers managers",25,1,0,1.57728706624606
"720","Granby","24450","Software engineers and designers",30,1,0,1.89274447949527
"721","Granby","24450","Engineering managers",45,0,1,2.8391167192429
"722","Granby","24450","Computer engineers (except software
engineers and designers)",50,1,0,3.15457413249211
"723","Granby","24450","Industrial designers",55,0,1,3.47003154574133
"724","Granby","24450","User support technicians",55,1,0,3.47003154574133
"725","Granby","24450","Telecommunications installation and
repair workers",60,1,0,3.78548895899054
"726","Granby","24450","Civil engineers",80,0,1,5.04731861198738
"727","Granby","24450","Information systems analysts and
consultants",85,1,0,5.36277602523659
"728","Granby","24450","Electrical and electronics
engineers",95,1,0,5.99369085173502
"729","Granby","24450","Computer and information systems
managers",110,1,0,6.94006309148265
"730","Granby","24450","Computer programmers and
interactive media developers",155,1,0,9.77917981072555
"731","Granby","24450","Computer network technicians",165,1,0,10.410094637224
"732","Granby","24450","Mechanical engineers",185,0,1,11.6719242902208
"733","Granby","24450","Electrical and electronics
engineering technologists and
technicians",215,0,1,13.5646687697161
"734","Saint-Hyacinthe","24452","Engineering managers",10,0,1,1.31578947368421
"735","Saint-Hyacinthe","24452","Computer engineers (except software
engineers and designers)",10,1,0,1.31578947368421
"736","Saint-Hyacinthe","24452","Audio and video recording
technicians",10,0,1,1.31578947368421
"737","Saint-Hyacinthe","24452","Telecommunications line and cable
workers",10,1,0,1.31578947368421
"738","Saint-Hyacinthe","24452","Cable television service and
maintenance technicians",10,0,1,1.31578947368421
"739","Saint-Hyacinthe","24452","Telecommunication carriers managers",15,1,0,1.97368421052632
"740","Saint-Hyacinthe","24452","Other professional engineers,
n.e.c.",15,0,1,1.97368421052632
"741","Saint-Hyacinthe","24452","Industrial designers",15,0,1,1.97368421052632
"742","Saint-Hyacinthe","24452","Mathematicians, statisticians and
actuaries",20,1,0,2.63157894736842
"743","Saint-Hyacinthe","24452","Software engineers and designers",20,1,0,2.63157894736842
"744","Saint-Hyacinthe","24452","Database analysts and data
administrators",25,1,0,3.28947368421053
"745","Saint-Hyacinthe","24452","Web designers and developers",25,1,0,3.28947368421053
"746","Saint-Hyacinthe","24452","Computer and information systems
managers",35,1,0,4.60526315789474
"747","Saint-Hyacinthe","24452","Civil engineers",40,0,1,5.26315789473684
"748","Saint-Hyacinthe","24452","Telecommunications installation and
repair workers",40,1,0,5.26315789473684
"749","Saint-Hyacinthe","24452","Mechanical engineers",45,0,1,5.92105263157895
"750","Saint-Hyacinthe","24452","User support technicians",55,1,0,7.23684210526316
"751","Saint-Hyacinthe","24452","Information systems analysts and
consultants",65,1,0,8.55263157894737
"752","Saint-Hyacinthe","24452","Electrical and electronics
engineering technologists and
technicians",75,0,1,9.86842105263158
"753","Saint-Hyacinthe","24452","Computer programmers and
interactive media developers",105,1,0,13.8157894736842
"754","Saint-Hyacinthe","24452","Computer network technicians",115,1,0,15.1315789473684
"755","Sorel-Tracy","24454","Telecommunication carriers managers",10,1,0,1.8348623853211
"756","Sorel-Tracy","24454","Engineering managers",10,0,1,1.8348623853211
"757","Sorel-Tracy","24454","Web designers and developers",10,1,0,1.8348623853211
"758","Sorel-Tracy","24454","Industrial designers",10,0,1,1.8348623853211
"759","Sorel-Tracy","24454","User support technicians",10,1,0,1.8348623853211
"760","Sorel-Tracy","24454","Telecommunications line and cable
workers",10,1,0,1.8348623853211
"761","Sorel-Tracy","24454","Cable television service and
maintenance technicians",10,0,1,1.8348623853211
"762","Sorel-Tracy","24454","Chemical engineers",15,0,1,2.75229357798165
"763","Sorel-Tracy","24454","Software engineers and designers",15,1,0,2.75229357798165
"764","Sorel-Tracy","24454","Computer and information systems
managers",20,1,0,3.6697247706422
"765","Sorel-Tracy","24454","Metallurgical and materials
engineers",20,0,1,3.6697247706422
"766","Sorel-Tracy","24454","Telecommunications installation and
repair workers",25,1,0,4.58715596330275
"767","Sorel-Tracy","24454","Computer network technicians",30,1,0,5.5045871559633
"768","Sorel-Tracy","24454","Electrical and electronics
engineers",35,1,0,6.42201834862385
"769","Sorel-Tracy","24454","Information systems analysts and
consultants",35,1,0,6.42201834862385
"770","Sorel-Tracy","24454","Computer programmers and
interactive media developers",40,1,0,7.3394495412844
"771","Sorel-Tracy","24454","Civil engineers",50,0,1,9.1743119266055
"772","Sorel-Tracy","24454","Mechanical engineers",75,0,1,13.7614678899083
"773","Sorel-Tracy","24454","Electrical and electronics
engineering technologists and
technicians",115,0,1,21.1009174311927
"774","Joliette","24456","Telecommunication carriers managers",10,1,0,1.86915887850467
"775","Joliette","24456","Chemical engineers",10,0,1,1.86915887850467
"776","Joliette","24456","Computer engineers (except software
engineers and designers)",10,1,0,1.86915887850467
"777","Joliette","24456","Software engineers and designers",10,1,0,1.86915887850467
"778","Joliette","24456","Industrial designers",10,0,1,1.86915887850467
"779","Joliette","24456","Information systems testing
technicians",10,1,0,1.86915887850467
"780","Joliette","24456","Audio and video recording
technicians",10,0,1,1.86915887850467
"781","Joliette","24456","Telecommunications line and cable
workers",10,1,0,1.86915887850467
"782","Joliette","24456","Information systems analysts and
consultants",15,1,0,2.80373831775701
"783","Joliette","24456","Web designers and developers",20,1,0,3.73831775700935
"784","Joliette","24456","Cable television service and
maintenance technicians",20,0,1,3.73831775700935
"785","Joliette","24456","Electrical and electronics
engineers",25,1,0,4.67289719626168
"786","Joliette","24456","Mechanical engineers",35,0,1,6.54205607476636
"787","Joliette","24456","Computer and information systems
managers",40,1,0,7.47663551401869
"788","Joliette","24456","User support technicians",40,1,0,7.47663551401869
"789","Joliette","24456","Civil engineers",45,0,1,8.41121495327103
"790","Joliette","24456","Computer programmers and
interactive media developers",50,1,0,9.34579439252336
"791","Joliette","24456","Computer network technicians",50,1,0,9.34579439252336
"792","Joliette","24456","Telecommunications installation and
repair workers",55,1,0,10.2803738317757
"793","Joliette","24456","Electrical and electronics
engineering technologists and
technicians",60,0,1,11.214953271028
"794","Montréal","24462","Petroleum engineers",50,0,1,0.0356531660011409
"795","Montréal","24462","Geological engineers",205,0,1,0.146177980604678
"796","Montréal","24462","Broadcast technicians",210,1,0,0.149743297204792
"797","Montréal","24462","Mining engineers",225,0,1,0.160439247005134
"798","Montréal","24462","Metallurgical and materials
engineers",275,0,1,0.196092413006275
"799","Montréal","24462","Technical occupations in geomatics
and meteorology",455,0,1,0.324443810610382
"800","Montréal","24462","Physicists and astronomers",485,0,1,0.345835710211067
"801","Montréal","24462","Cable television service and
maintenance technicians",590,0,1,0.420707358813463
"802","Montréal","24462","Other professional engineers,
n.e.c.",640,0,1,0.456360524814604
"803","Montréal","24462","Telecommunications line and cable
workers",840,1,0,0.598973188819167
"804","Montréal","24462","Chemical engineers",1120,0,1,0.798630918425556
"805","Montréal","24462","Information systems testing
technicians",1855,1,0,1.32273245864233
"806","Montréal","24462","Industrial designers",2055,0,1,1.46534512264689
"807","Montréal","24462","Mathematicians, statisticians and
actuaries",2170,1,0,1.54734740444952
"808","Montréal","24462","Engineering managers",2395,0,1,1.70778665145465
"809","Montréal","24462","Telecommunication carriers managers",2580,1,0,1.83970336565887
"810","Montréal","24462","Aerospace engineers",2835,0,1,2.02153451226469
"811","Montréal","24462","Audio and video recording
technicians",3035,0,1,2.16414717626925
"812","Montréal","24462","Database analysts and data
administrators",3230,1,0,2.3031945236737
"813","Montréal","24462","Web designers and developers",4725,1,0,3.36922418710782
"814","Montréal","24462","Computer engineers (except software
engineers and designers)",4870,1,0,3.47261836851112
"815","Montréal","24462","Telecommunications installation and
repair workers",5340,1,0,3.80775812892185
"816","Montréal","24462","Software engineers and designers",5455,1,0,3.88976041072447
"817","Montréal","24462","Electrical and electronics
engineering technologists and
technicians",5725,0,1,4.08228750713063
"818","Montréal","24462","Electrical and electronics
engineers",6675,1,0,4.75969766115231
"819","Montréal","24462","User support technicians",6795,1,0,4.84526525955505
"820","Montréal","24462","Civil engineers",7110,0,1,5.06988020536224
"821","Montréal","24462","Mechanical engineers",7945,0,1,5.66528807758129
"822","Montréal","24462","Computer and information systems
managers",9760,1,0,6.9594980034227
"823","Montréal","24462","Computer network technicians",11300,1,0,8.05761551625784
"824","Montréal","24462","Computer programmers and
interactive media developers",19620,1,0,13.9903023388477
"825","Montréal","24462","Information systems analysts and
consultants",19670,1,0,14.0259555048488
"826","Salaberry-de-Valleyfield","24465","Engineering managers",10,0,1,2.4390243902439
"827","Salaberry-de-Valleyfield","24465","Chemical engineers",10,0,1,2.4390243902439
"828","Salaberry-de-Valleyfield","24465","Other professional engineers,
n.e.c.",10,0,1,2.4390243902439
"829","Salaberry-de-Valleyfield","24465","Telecommunications installation and
repair workers",10,1,0,2.4390243902439
"830","Salaberry-de-Valleyfield","24465","Electrical and electronics
engineers",15,1,0,3.65853658536585
"831","Salaberry-de-Valleyfield","24465","Information systems analysts and
consultants",15,1,0,3.65853658536585
"832","Salaberry-de-Valleyfield","24465","Audio and video recording
technicians",15,0,1,3.65853658536585
"833","Salaberry-de-Valleyfield","24465","Cable television service and
maintenance technicians",15,0,1,3.65853658536585
"834","Salaberry-de-Valleyfield","24465","Computer and information systems
managers",20,1,0,4.8780487804878
"835","Salaberry-de-Valleyfield","24465","User support technicians",20,1,0,4.8780487804878
"836","Salaberry-de-Valleyfield","24465","Industrial designers",25,0,1,6.09756097560976
"837","Salaberry-de-Valleyfield","24465","Civil engineers",35,0,1,8.53658536585366
"838","Salaberry-de-Valleyfield","24465","Computer programmers and
interactive media developers",40,1,0,9.75609756097561
"839","Salaberry-de-Valleyfield","24465","Mechanical engineers",50,0,1,12.1951219512195
"840","Salaberry-de-Valleyfield","24465","Electrical and electronics
engineering technologists and
technicians",60,0,1,14.6341463414634
"841","Salaberry-de-Valleyfield","24465","Computer network technicians",60,1,0,14.6341463414634
"842","Lachute","24468","Civil engineers",10,0,1,15.3846153846154
"843","Lachute","24468","Computer engineers (except software
engineers and designers)",10,1,0,15.3846153846154
"844","Lachute","24468","Electrical and electronics
engineering technologists and
technicians",10,0,1,15.3846153846154
"845","Lachute","24468","Telecommunications line and cable
workers",10,1,0,15.3846153846154
"846","Lachute","24468","Telecommunications installation and
repair workers",10,1,0,15.3846153846154
"847","Lachute","24468","Computer programmers and
interactive media developers",15,1,0,23.0769230769231
"848","Val-d'Or","24480","Computer and information systems
managers",10,1,0,1.76991150442478
"849","Val-d'Or","24480","Metallurgical and materials
engineers",10,0,1,1.76991150442478
"850","Val-d'Or","24480","Computer engineers (except software
engineers and designers)",10,1,0,1.76991150442478
"851","Val-d'Or","24480","Information systems analysts and
consultants",10,1,0,1.76991150442478
"852","Val-d'Or","24480","Database analysts and data
administrators",10,1,0,1.76991150442478
"853","Val-d'Or","24480","Industrial designers",10,0,1,1.76991150442478
"854","Val-d'Or","24480","Audio and video recording
technicians",10,0,1,1.76991150442478
"855","Val-d'Or","24480","Telecommunications line and cable
workers",10,1,0,1.76991150442478
"856","Val-d'Or","24480","Technical occupations in geomatics
and meteorology",15,0,1,2.65486725663717
"857","Val-d'Or","24480","Engineering managers",20,0,1,3.53982300884956
"858","Val-d'Or","24480","Telecommunication carriers managers",25,1,0,4.42477876106195
"859","Val-d'Or","24480","Electrical and electronics
engineers",25,1,0,4.42477876106195
"860","Val-d'Or","24480","Geological engineers",25,0,1,4.42477876106195
"861","Val-d'Or","24480","Mechanical engineers",30,0,1,5.30973451327434
"862","Val-d'Or","24480","Computer programmers and
interactive media developers",30,1,0,5.30973451327434
"863","Val-d'Or","24480","User support technicians",30,1,0,5.30973451327434
"864","Val-d'Or","24480","Civil engineers",40,0,1,7.07964601769912
"865","Val-d'Or","24480","Mining engineers",40,0,1,7.07964601769912
"866","Val-d'Or","24480","Telecommunications installation and
repair workers",45,1,0,7.9646017699115
"867","Val-d'Or","24480","Electrical and electronics
engineering technologists and
technicians",65,0,1,11.5044247787611
"868","Val-d'Or","24480","Computer network technicians",95,1,0,16.8141592920354
"869","Rouyn-Noranda","24485","Telecommunication carriers managers",10,1,0,1.50375939849624
"870","Rouyn-Noranda","24485","Geological engineers",10,0,1,1.50375939849624
"871","Rouyn-Noranda","24485","Web designers and developers",10,1,0,1.50375939849624
"872","Rouyn-Noranda","24485","Industrial designers",10,0,1,1.50375939849624
"873","Rouyn-Noranda","24485","Technical occupations in geomatics
and meteorology",10,0,1,1.50375939849624
"874","Rouyn-Noranda","24485","Audio and video recording
technicians",10,0,1,1.50375939849624
"875","Rouyn-Noranda","24485","Telecommunications line and cable
workers",10,1,0,1.50375939849624
"876","Rouyn-Noranda","24485","Cable television service and
maintenance technicians",10,0,1,1.50375939849624
"877","Rouyn-Noranda","24485","User support technicians",20,1,0,3.00751879699248
"878","Rouyn-Noranda","24485","Engineering managers",25,0,1,3.7593984962406
"879","Rouyn-Noranda","24485","Computer programmers and
interactive media developers",25,1,0,3.7593984962406
"880","Rouyn-Noranda","24485","Computer and information systems
managers",30,1,0,4.51127819548872
"881","Rouyn-Noranda","24485","Metallurgical and materials
engineers",30,0,1,4.51127819548872
"882","Rouyn-Noranda","24485","Information systems analysts and
consultants",30,1,0,4.51127819548872
"883","Rouyn-Noranda","24485","Telecommunications installation and
repair workers",30,1,0,4.51127819548872
"884","Rouyn-Noranda","24485","Mining engineers",45,0,1,6.76691729323308
"885","Rouyn-Noranda","24485","Electrical and electronics
engineers",50,1,0,7.5187969924812
"886","Rouyn-Noranda","24485","Computer network technicians",65,1,0,9.77443609022556
"887","Rouyn-Noranda","24485","Mechanical engineers",70,0,1,10.5263157894737
"888","Rouyn-Noranda","24485","Civil engineers",75,0,1,11.2781954887218
"889","Rouyn-Noranda","24485","Electrical and electronics
engineering technologists and
technicians",90,0,1,13.5338345864662
"890","Cornwall","35501","Engineering managers",10,0,1,1.70940170940171
"891","Cornwall","35501","Chemical engineers",10,0,1,1.70940170940171
"892","Cornwall","35501","Aerospace engineers",10,0,1,1.70940170940171
"893","Cornwall","35501","Technical occupations in geomatics
and meteorology",10,0,1,1.70940170940171
"894","Cornwall","35501","Audio and video recording
technicians",10,0,1,1.70940170940171
"895","Cornwall","35501","Telecommunication carriers managers",15,1,0,2.56410256410256
"896","Cornwall","35501","Civil engineers",15,0,1,2.56410256410256
"897","Cornwall","35501","Telecommunications line and cable
workers",25,1,0,4.27350427350427
"898","Cornwall","35501","Electrical and electronics
engineers",30,1,0,5.12820512820513
"899","Cornwall","35501","Web designers and developers",30,1,0,5.12820512820513
"900","Cornwall","35501","Computer and information systems
managers",35,1,0,5.98290598290598
"901","Cornwall","35501","Computer programmers and
interactive media developers",35,1,0,5.98290598290598
"902","Cornwall","35501","Mechanical engineers",40,0,1,6.83760683760684
